Class Name, Initialization Kind, Reason for Initialization
io.vertx.core.net.OpenSSLEngineOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PemKeyCertOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PemKeyCertOptions$$Lambda/0x0000000038541ee0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemKeyCertOptionsConverter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PemKeyCertOptionsConverter$$Lambda/0x00000000384b2000, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemKeyCertOptionsConverter$$Lambda/0x00000000384b7878, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemKeyCertOptionsConverter$$Lambda/0x00000000384b7ab8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemKeyCertOptionsConverter$$Lambda/0x00000000384b7cf8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemTrustOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PemTrustOptions$$Lambda/0x00000000384ba4f8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemTrustOptions$$Lambda/0x00000000384ba748, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemTrustOptions$$Lambda/0x0000000038517500, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemTrustOptionsConverter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PemTrustOptionsConverter$$Lambda/0x00000000384b6f98, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PemTrustOptionsConverter$$Lambda/0x00000000384b71d8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.PfxOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.PfxOptionsConverter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.SSLEngineOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.SSLOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.SocketAddress, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.TCPSSLOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.TrafficShapingOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.TrustOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.AsyncResolveConnectHelper, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda/0x0000000038516810, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda/0x0000000038516a40, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda/0x000000003851c230, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851d678, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851dd18, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851e5d8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851ea30, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851eea0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.ConnectionBase$$Lambda/0x000000003851fbc8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.HAProxyMessageCompletionHandler, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.HAProxyMessageCompletionHandler$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.HostAndPortImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.KeyStoreHelper, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.KeyStoreHelper$$Lambda/0x00000000384bb028, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.KeyStoreHelper$$Lambda/0x00000000384bb4a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.KeyStoreHelper$$Lambda/0x00000000384bb6e8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.KeyStoreHelper$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.KeyStoreHelper$1$$Lambda/0x0000000038542820, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.KeyStoreHelper$1$$Lambda/0x0000000038542a70, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SSLHelper$$Lambda/0x000000003850b3e8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x000000003850b638, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x000000003850bd08, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038514000, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038514250, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038514478, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x00000000385146a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038515868, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038515ab8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038515d08, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038515f60, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$$Lambda/0x0000000038517be0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SSLHelper$CachedProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SSLHelper$EngineConfig, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.ServerChannelLoadBalancer, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.ServerChannelLoadBalancer$WorkerList, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.ServerID, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SocketAddressImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslChannelProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslChannelProvider$$Lambda/0x000000003851cd68, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SslChannelProvider$$Lambda/0x000000003851d448, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SslChannelProvider$$Lambda/0x000000003851dae8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.SslContextProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslContextProvider$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslContextProvider$2, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslContextProvider$3, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslContextProvider$4, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslContextUpdate, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.SslHandshakeCompletionHandler, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.TCPServerBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850a000, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850a230, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850a460, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850aaf0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850af88, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850fa08, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003850fc38, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x00000000385179a0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.TCPServerBase$$Lambda/0x000000003851c000, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.impl.URIDecoder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxEventLoopGroup, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxEventLoopGroup$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxEventLoopGroup$EventLoopHolder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxEventLoopGroup$EventLoopIterator, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxHandler, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxSniHandler, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxSslContext, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxTrustManagerFactory, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxTrustManagerFactory$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.VertxTrustManagerFactory$2, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.pkcs1.PrivateKeyParser, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.impl.pkcs1.PrivateKeyParser$Asn1Object, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
